date,season,team,opponent,team_score,opp_score,wteam,lteam,home_away,result,team_win_pct,team_win_streak,team_loss_streak,team_wins,team_losses,team_record
8/29/23,2023,CHN,MIL,1,0,CHN,MIL,home,W,0.526717557,0,1,69,62,69-62
8/30/23,2023,CHN,MIL,3,2,CHN,MIL,home,W,0.53030303,1,0,70,62,70-62
9/1/23,2023,CHN,CIN,6,2,CHN,CIN,away,W,0.533834586,2,0,71,62,71-62
9/1/23,2023,CHN,CIN,2,3,CIN,CHN,away,L,0.537313433,3,0,72,62,72-62
9/2/23,2023,CHN,CIN,1,2,CIN,CHN,away,L,0.533333333,0,1,72,63,72-63
9/3/23,2023,CHN,CIN,15,7,CHN,CIN,away,W,0.529411765,0,2,72,64,72-64
9/4/23,2023,CHN,SFN,5,0,CHN,SFN,home,W,0.532846715,1,0,73,64,73-64
9/5/23,2023,CHN,SFN,11,8,CHN,SFN,home,W,0.536231884,2,0,74,64,74-64
9/6/23,2023,CHN,SFN,8,2,CHN,SFN,home,W,0.539568345,3,0,75,64,75-64
9/7/23,2023,CHN,ARI,2,6,ARI,CHN,home,L,0.542857143,4,0,76,64,76-64
9/8/23,2023,CHN,ARI,0,1,ARI,CHN,home,L,0.539007092,0,1,76,65,76-65
9/9/23,2023,CHN,ARI,2,3,ARI,CHN,home,L,0.535211268,0,2,76,66,76-66
9/10/23,2023,CHN,ARI,5,2,CHN,ARI,home,W,0.531468531,0,3,76,67,76-67
9/11/23,2023,CHN,COL,5,4,CHN,COL,away,W,0.534722222,1,0,77,67,77-67
9/12/23,2023,CHN,COL,4,6,COL,CHN,away,L,0.537931034,2,0,78,67,78-67
9/13/23,2023,CHN,COL,3,7,COL,CHN,away,L,0.534246575,0,1,78,68,78-68
9/15/23,2023,CHN,ARI,4,6,ARI,CHN,away,L,0.530612245,0,2,78,69,78-69
9/16/23,2023,CHN,ARI,6,7,ARI,CHN,away,L,0.527027027,0,3,78,70,78-70
9/17/23,2023,CHN,ARI,2,6,ARI,CHN,away,L,0.523489933,0,4,78,71,78-71
9/19/23,2023,CHN,PIT,14,1,CHN,PIT,home,W,0.52,0,5,78,72,78-72
9/20/23,2023,CHN,PIT,7,13,PIT,CHN,home,L,0.523178808,1,0,79,72,79-72
9/21/23,2023,CHN,PIT,6,8,PIT,CHN,home,L,0.519736842,0,1,79,73,79-73
9/22/23,2023,CHN,COL,6,0,CHN,COL,home,W,0.516339869,0,2,79,74,79-74
9/23/23,2023,CHN,COL,6,3,CHN,COL,home,W,0.519480519,1,0,80,74,80-74
9/24/23,2023,CHN,COL,4,3,CHN,COL,home,W,0.522580645,2,0,81,74,81-74
9/26/23,2023,CHN,ATL,6,7,ATL,CHN,away,L,0.525641026,3,0,82,74,82-74
9/27/23,2023,CHN,ATL,5,6,ATL,CHN,away,L,0.522292994,0,1,82,75,82-75
9/28/23,2023,CHN,ATL,3,5,ATL,CHN,away,L,0.518987342,0,2,82,76,82-76
9/29/23,2023,CHN,MIL,3,4,MIL,CHN,away,L,0.51572327,0,3,82,77,82-77
9/30/23,2023,CHN,MIL,10,6,CHN,MIL,away,W,0.5125,0,4,82,78,82-78
10/1/23,2023,CHN,MIL,0,4,MIL,CHN,away,L,0.51552795,1,0,83,78,83-78
3/28/24,2024,CHN,TEX,3,4,TEX,CHN,away,L,,0,0,0,0,0-0
3/30/24,2024,CHN,TEX,2,11,TEX,CHN,away,L,0,0,1,0,1,0-1
3/31/24,2024,CHN,TEX,9,5,CHN,TEX,away,W,0,0,2,0,2,0-2
4/1/24,2024,CHN,COL,5,0,CHN,COL,home,W,0.333333333,1,0,1,2,1-2
4/2/24,2024,CHN,COL,12,2,CHN,COL,home,W,0.5,2,0,2,2,2-2
4/3/24,2024,CHN,COL,9,8,CHN,COL,home,W,0.6,3,0,3,2,3-2
4/5/24,2024,CHN,LAN,9,7,CHN,LAN,home,W,0.666666667,4,0,4,2,4-2
4/6/24,2024,CHN,LAN,1,4,LAN,CHN,home,L,0.714285714,5,0,5,2,5-2
4/7/24,2024,CHN,LAN,8,1,CHN,LAN,home,W,0.625,0,1,5,3,5-3
4/8/24,2024,CHN,SDN,8,9,SDN,CHN,away,L,0.666666667,1,0,6,3,6-3
4/9/24,2024,CHN,SDN,5,1,CHN,SDN,away,W,0.6,0,1,6,4,6-4
4/10/24,2024,CHN,SDN,2,10,SDN,CHN,away,L,0.636363636,1,0,7,4,7-4
4/12/24,2024,CHN,SEA,2,4,SEA,CHN,away,L,0.583333333,0,1,7,5,7-5
4/13/24,2024,CHN,SEA,4,1,CHN,SEA,away,W,0.538461538,0,2,7,6,7-6
4/14/24,2024,CHN,SEA,3,2,CHN,SEA,away,W,0.571428571,1,0,8,6,8-6
4/15/24,2024,CHN,ARI,3,2,CHN,ARI,away,W,0.6,2,0,9,6,9-6
4/16/24,2024,CHN,ARI,11,12,ARI,CHN,away,L,0.625,3,0,10,6,10-6
4/17/24,2024,CHN,ARI,5,3,CHN,ARI,away,W,0.588235294,0,1,10,7,10-7
4/19/24,2024,CHN,MIA,8,3,CHN,MIA,home,W,0.611111111,1,0,11,7,11-7
4/20/24,2024,CHN,MIA,2,3,MIA,CHN,home,L,0.631578947,2,0,12,7,12-7
4/20/24,2024,CHN,MIA,5,3,CHN,MIA,home,W,0.6,0,1,12,8,12-8
4/21/24,2024,CHN,MIA,3,6,MIA,CHN,home,L,0.619047619,1,0,13,8,13-8
4/23/24,2024,CHN,HOU,7,2,CHN,HOU,home,W,0.590909091,0,1,13,9,13-9
4/24/24,2024,CHN,HOU,4,3,CHN,HOU,home,W,0.608695652,1,0,14,9,14-9
4/25/24,2024,CHN,HOU,3,1,CHN,HOU,home,W,0.625,2,0,15,9,15-9
4/26/24,2024,CHN,BOS,7,1,CHN,BOS,away,W,0.64,3,0,16,9,16-9
4/27/24,2024,CHN,BOS,0,17,BOS,CHN,away,L,0.653846154,4,0,17,9,17-9
4/28/24,2024,CHN,BOS,4,5,BOS,CHN,away,L,0.62962963,0,1,17,10,17-10
4/29/24,2024,CHN,NYN,3,1,CHN,NYN,away,W,0.607142857,0,2,17,11,17-11
4/30/24,2024,CHN,NYN,2,4,NYN,CHN,away,L,0.620689655,1,0,18,11,18-11
5/1/24,2024,CHN,NYN,1,0,CHN,NYN,away,W,0.6,0,1,18,12,18-12
5/2/24,2024,CHN,NYN,6,7,NYN,CHN,away,L,0.612903226,1,0,19,12,19-12
5/3/24,2024,CHN,MIL,1,3,MIL,CHN,home,L,0.59375,0,1,19,13,19-13
5/4/24,2024,CHN,MIL,6,5,CHN,MIL,home,W,0.575757576,0,2,19,14,19-14
5/5/24,2024,CHN,MIL,5,0,CHN,MIL,home,W,0.588235294,1,0,20,14,20-14
5/6/24,2024,CHN,SDN,3,6,SDN,CHN,home,L,0.6,2,0,21,14,21-14
5/7/24,2024,CHN,SDN,3,2,CHN,SDN,home,W,0.583333333,0,1,21,15,21-15
5/8/24,2024,CHN,SDN,0,3,SDN,CHN,home,L,0.594594595,1,0,22,15,22-15
5/10/24,2024,CHN,PIT,7,2,CHN,PIT,away,W,0.578947368,0,1,22,16,22-16
5/11/24,2024,CHN,PIT,9,10,PIT,CHN,away,L,0.58974359,1,0,23,16,23-16
5/12/24,2024,CHN,PIT,5,4,CHN,PIT,away,W,0.575,0,1,23,17,23-17
5/13/24,2024,CHN,ATL,0,2,ATL,CHN,away,L,0.585365854,1,0,24,17,24-17
5/14/24,2024,CHN,ATL,0,7,ATL,CHN,away,L,0.571428571,0,1,24,18,24-18
5/15/24,2024,CHN,ATL,7,1,CHN,ATL,away,W,0.558139535,0,2,24,19,24-19
5/16/24,2024,CHN,PIT,4,5,PIT,CHN,home,L,0.568181818,1,0,25,19,25-19
5/17/24,2024,CHN,PIT,3,9,PIT,CHN,home,L,0.555555556,0,1,25,20,25-20
5/18/24,2024,CHN,PIT,1,0,CHN,PIT,home,W,0.543478261,0,2,25,21,25-21
5/19/24,2024,CHN,PIT,2,3,PIT,CHN,home,L,0.553191489,1,0,26,21,26-21
5/21/24,2024,CHN,ATL,4,3,CHN,ATL,home,W,0.541666667,0,1,26,22,26-22
5/22/24,2024,CHN,ATL,2,9,ATL,CHN,home,L,0.551020408,1,0,27,22,27-22
5/23/24,2024,CHN,ATL,0,3,ATL,CHN,home,L,0.54,0,1,27,23,27-23
5/25/24,2024,CHN,SLN,6,7,SLN,CHN,away,L,0.529411765,0,2,27,24,27-24
5/26/24,2024,CHN,SLN,3,4,SLN,CHN,away,L,0.519230769,0,3,27,25,27-25
5/27/24,2024,CHN,MIL,1,5,MIL,CHN,away,L,0.509433962,0,4,27,26,27-26
5/28/24,2024,CHN,MIL,6,3,CHN,MIL,away,W,0.5,0,5,27,27,27-27
5/29/24,2024,CHN,MIL,6,10,MIL,CHN,away,L,0.509090909,1,0,28,27,28-27
5/30/24,2024,CHN,MIL,4,6,MIL,CHN,away,L,0.5,0,1,28,28,28-28
5/31/24,2024,CHN,CIN,4,5,CIN,CHN,home,L,0.49122807,0,2,28,29,28-29
6/1/24,2024,CHN,CIN,7,5,CHN,CIN,home,W,0.482758621,0,3,28,30,28-30
6/2/24,2024,CHN,CIN,2,5,CIN,CHN,home,L,0.491525424,1,0,29,30,29-30
6/4/24,2024,CHN,CHA,7,6,CHN,CHA,home,W,0.483333333,0,1,29,31,29-31
6/5/24,2024,CHN,CHA,7,6,CHN,CHA,home,W,0.491803279,1,0,30,31,30-31
6/6/24,2024,CHN,CIN,4,8,CIN,CHN,away,L,0.5,2,0,31,31,31-31
6/7/24,2024,CHN,CIN,2,3,CIN,CHN,away,L,0.492063492,0,1,31,32,31-32
6/8/24,2024,CHN,CIN,3,4,CIN,CHN,away,L,0.484375,0,2,31,33,31-33
6/9/24,2024,CHN,CIN,4,2,CHN,CIN,away,W,0.476923077,0,3,31,34,31-34
6/11/24,2024,CHN,TBA,2,5,TBA,CHN,away,L,0.484848485,1,0,32,34,32-34
6/12/24,2024,CHN,TBA,4,3,CHN,TBA,away,W,0.47761194,0,1,32,35,32-35
6/13/24,2024,CHN,TBA,2,3,TBA,CHN,away,L,0.485294118,1,0,33,35,33-35
6/14/24,2024,CHN,SLN,0,3,SLN,CHN,home,L,0.47826087,0,1,33,36,33-36
6/15/24,2024,CHN,SLN,5,1,CHN,SLN,home,W,0.471428571,0,2,33,37,33-37
6/16/24,2024,CHN,SLN,1,2,SLN,CHN,home,L,0.478873239,1,0,34,37,34-37
6/17/24,2024,CHN,SFN,6,7,SFN,CHN,home,L,0.472222222,0,1,34,38,34-38
6/18/24,2024,CHN,SFN,5,2,CHN,SFN,home,W,0.465753425,0,2,34,39,34-39
6/19/24,2024,CHN,SFN,6,5,CHN,SFN,home,W,0.472972973,1,0,35,39,35-39
6/21/24,2024,CHN,NYN,1,11,NYN,CHN,home,L,0.48,2,0,36,39,36-39
6/22/24,2024,CHN,NYN,8,1,CHN,NYN,home,W,0.473684211,0,1,36,40,36-40
6/23/24,2024,CHN,NYN,2,5,NYN,CHN,home,L,0.480519481,1,0,37,40,37-40
6/24/24,2024,CHN,SFN,4,5,SFN,CHN,away,L,0.474358974,0,1,37,41,37-41
6/25/24,2024,CHN,SFN,1,5,SFN,CHN,away,L,0.46835443,0,2,37,42,37-42
6/26/24,2024,CHN,SFN,3,4,SFN,CHN,away,L,0.4625,0,3,37,43,37-43
6/27/24,2024,CHN,SFN,5,3,CHN,SFN,away,W,0.456790123,0,4,37,44,37-44
6/28/24,2024,CHN,MIL,2,4,MIL,CHN,away,L,0.463414634,1,0,38,44,38-44
6/29/24,2024,CHN,MIL,5,3,CHN,MIL,away,W,0.457831325,0,1,38,45,38-45
6/30/24,2024,CHN,MIL,1,7,MIL,CHN,away,L,0.464285714,1,0,39,45,39-45
7/2/24,2024,CHN,PHI,4,6,PHI,CHN,home,L,0.458823529,0,1,39,46,39-46
7/3/24,2024,CHN,PHI,3,5,PHI,CHN,home,L,0.453488372,0,2,39,47,39-47
7/4/24,2024,CHN,PHI,10,2,CHN,PHI,home,W,0.448275862,0,3,39,48,39-48
7/5/24,2024,CHN,ANA,5,1,CHN,ANA,home,W,0.454545455,1,0,40,48,40-48
7/6/24,2024,CHN,ANA,0,7,ANA,CHN,home,L,0.460674157,2,0,41,48,41-48
7/7/24,2024,CHN,ANA,5,0,CHN,ANA,home,W,0.455555556,0,1,41,49,41-49
7/9/24,2024,CHN,BAL,9,2,CHN,BAL,away,W,0.461538462,1,0,42,49,42-49
7/10/24,2024,CHN,BAL,4,0,CHN,BAL,away,W,0.467391304,2,0,43,49,43-49
7/11/24,2024,CHN,BAL,8,0,CHN,BAL,away,W,0.47311828,3,0,44,49,44-49
7/12/24,2024,CHN,SLN,5,1,CHN,SLN,away,W,0.478723404,4,0,45,49,45-49
7/13/24,2024,CHN,SLN,3,11,SLN,CHN,away,L,0.484210526,5,0,46,49,46-49
7/13/24,2024,CHN,SLN,4,5,SLN,CHN,away,L,0.479166667,0,1,46,50,46-50
7/14/24,2024,CHN,SLN,8,3,CHN,SLN,away,W,0.474226804,0,2,46,51,46-51
7/19/24,2024,CHN,ARI,2,5,ARI,CHN,home,L,0.479591837,1,0,47,51,47-51
7/20/24,2024,CHN,ARI,0,3,ARI,CHN,home,L,0.474747475,0,1,47,52,47-52
7/21/24,2024,CHN,ARI,2,1,CHN,ARI,home,W,0.47,0,2,47,53,47-53
7/22/24,2024,CHN,MIL,3,1,CHN,MIL,home,W,0.475247525,1,0,48,53,48-53
7/23/24,2024,CHN,MIL,0,1,MIL,CHN,home,L,0.480392157,2,0,49,53,49-53
7/24/24,2024,CHN,MIL,2,3,MIL,CHN,home,L,0.475728155,0,1,49,54,49-54
7/26/24,2024,CHN,KCA,0,6,KCA,CHN,away,L,0.471153846,0,2,49,55,49-55
7/27/24,2024,CHN,KCA,9,4,CHN,KCA,away,W,0.466666667,0,3,49,56,49-56
7/28/24,2024,CHN,KCA,7,3,CHN,KCA,away,W,0.471698113,1,0,50,56,50-56
7/29/24,2024,CHN,CIN,1,7,CIN,CHN,away,L,0.476635514,2,0,51,56,51-56
7/30/24,2024,CHN,CIN,3,6,CIN,CHN,away,L,0.472222222,0,1,51,57,51-57
7/31/24,2024,CHN,CIN,13,4,CHN,CIN,away,W,0.467889908,0,2,51,58,51-58
8/1/24,2024,CHN,SLN,5,4,CHN,SLN,home,W,0.472727273,1,0,52,58,52-58
8/2/24,2024,CHN,SLN,6,3,CHN,SLN,home,W,0.477477477,2,0,53,58,53-58
8/3/24,2024,CHN,SLN,4,5,SLN,CHN,home,L,0.482142857,3,0,54,58,54-58
8/4/24,2024,CHN,SLN,6,2,CHN,SLN,home,W,0.477876106,0,1,54,59,54-59
8/5/24,2024,CHN,MIN,0,3,MIN,CHN,home,L,0.48245614,1,0,55,59,55-59
8/6/24,2024,CHN,MIN,7,3,CHN,MIN,home,W,0.47826087,0,1,55,60,55-60
8/7/24,2024,CHN,MIN,8,2,CHN,MIN,home,W,0.482758621,1,0,56,60,56-60
8/9/24,2024,CHN,CHA,7,6,CHN,CHA,away,W,0.487179487,2,0,57,60,57-60
8/10/24,2024,CHN,CHA,3,1,CHN,CHA,away,W,0.491525424,3,0,58,60,58-60
8/12/24,2024,CHN,CLE,8,9,CLE,CHN,away,L,0.495798319,4,0,59,60,59-60
8/13/24,2024,CHN,CLE,1,2,CLE,CHN,away,L,0.491666667,0,1,59,61,59-61
8/14/24,2024,CHN,CLE,1,6,CLE,CHN,away,L,0.487603306,0,2,59,62,59-62
8/16/24,2024,CHN,TOR,6,5,CHN,TOR,home,W,0.483606557,0,3,59,63,59-63
8/17/24,2024,CHN,TOR,3,2,CHN,TOR,home,W,0.487804878,1,0,60,63,60-63
8/18/24,2024,CHN,TOR,0,1,TOR,CHN,home,L,0.491935484,2,0,61,63,61-63
8/20/24,2024,CHN,DET,3,1,CHN,DET,home,W,0.488,0,1,61,64,61-64
8/21/24,2024,CHN,DET,2,8,DET,CHN,home,L,0.492063492,1,0,62,64,62-64
8/22/24,2024,CHN,DET,10,2,CHN,DET,home,W,0.488188976,0,1,62,65,62-65
8/23/24,2024,CHN,MIA,6,3,CHN,MIA,away,W,0.4921875,1,0,63,65,63-65
8/24/24,2024,CHN,MIA,14,2,CHN,MIA,away,W,0.496124031,2,0,64,65,64-65
8/25/24,2024,CHN,MIA,2,7,MIA,CHN,away,L,0.5,3,0,65,65,65-65
8/26/24,2024,CHN,PIT,18,8,CHN,PIT,away,W,0.496183206,0,1,65,66,65-66
8/27/24,2024,CHN,PIT,9,5,CHN,PIT,away,W,0.5,1,0,66,66,66-66
8/28/24,2024,CHN,PIT,14,10,CHN,PIT,away,W,0.503759398,2,0,67,66,67-66
8/30/24,2024,CHN,WAS,7,6,CHN,WAS,away,W,0.507462687,3,0,68,66,68-66
8/31/24,2024,CHN,WAS,5,3,CHN,WAS,away,W,0.511111111,4,0,69,66,69-66
9/1/24,2024,CHN,WAS,14,1,CHN,WAS,away,W,0.514705882,5,0,70,66,70-66
9/2/24,2024,CHN,PIT,3,5,PIT,CHN,home,L,0.518248175,6,0,71,66,71-66
9/3/24,2024,CHN,PIT,0,5,PIT,CHN,home,L,0.514492754,0,1,71,67,71-67
9/4/24,2024,CHN,PIT,12,0,CHN,PIT,home,W,0.510791367,0,2,71,68,71-68
9/6/24,2024,CHN,NYA,0,3,NYA,CHN,home,L,0.514285714,1,0,72,68,72-68
9/7/24,2024,CHN,NYA,0,2,NYA,CHN,home,L,0.510638298,0,1,72,69,72-69
9/8/24,2024,CHN,NYA,2,1,CHN,NYA,home,W,0.507042254,0,2,72,70,72-70
9/9/24,2024,CHN,LAN,10,4,CHN,LAN,away,W,0.51048951,1,0,73,70,73-70
9/10/24,2024,CHN,LAN,6,3,CHN,LAN,away,W,0.513888889,2,0,74,70,74-70
9/11/24,2024,CHN,LAN,8,10,LAN,CHN,away,L,0.517241379,3,0,75,70,75-70
9/13/24,2024,CHN,COL,5,9,COL,CHN,away,L,0.51369863,0,1,75,71,75-71
9/14/24,2024,CHN,COL,5,6,COL,CHN,away,L,0.510204082,0,2,75,72,75-72
9/15/24,2024,CHN,COL,6,2,CHN,COL,away,W,0.506756757,0,3,75,73,75-73
9/16/24,2024,CHN,OAK,9,2,CHN,OAK,home,W,0.510067114,1,0,76,73,76-73
9/17/24,2024,CHN,OAK,3,4,OAK,CHN,home,L,0.513333333,2,0,77,73,77-73
9/18/24,2024,CHN,OAK,3,5,OAK,CHN,home,L,0.509933775,0,1,77,74,77-74
9/19/24,2024,CHN,WAS,7,6,CHN,WAS,home,W,0.506578947,0,2,77,75,77-75
9/20/24,2024,CHN,WAS,3,1,CHN,WAS,home,W,0.509803922,1,0,78,75,78-75
9/21/24,2024,CHN,WAS,1,5,WAS,CHN,home,L,0.512987013,2,0,79,75,79-75
9/22/24,2024,CHN,WAS,5,0,CHN,WAS,home,W,0.509677419,0,1,79,76,79-76
9/23/24,2024,CHN,PHI,2,6,PHI,CHN,away,L,0.512820513,1,0,80,76,80-76
9/24/24,2024,CHN,PHI,10,4,CHN,PHI,away,W,0.50955414,0,1,80,77,80-77
9/25/24,2024,CHN,PHI,6,9,PHI,CHN,away,L,0.512658228,1,0,81,77,81-77
9/27/24,2024,CHN,CIN,1,0,CHN,CIN,home,W,0.509433962,0,1,81,78,81-78
9/28/24,2024,CHN,CIN,3,0,CHN,CIN,home,W,0.5125,1,0,82,78,82-78
9/29/24,2024,CHN,CIN,0,3,CIN,CHN,home,L,0.51552795,2,0,83,78,83-78
4/1/21,2021,CIN,SLN,6,11,SLN,CIN,home,L,,0,0,0,0,0-0
4/3/21,2021,CIN,SLN,9,6,CIN,SLN,home,W,0,0,1,0,1,0-1
4/4/21,2021,CIN,SLN,12,1,CIN,SLN,home,W,0.5,1,0,1,1,1-1
4/5/21,2021,CIN,PIT,5,3,CIN,PIT,home,W,0.666666667,2,0,2,1,2-1
4/6/21,2021,CIN,PIT,14,1,CIN,PIT,home,W,0.75,3,0,3,1,3-1
4/7/21,2021,CIN,PIT,11,4,CIN,PIT,home,W,0.8,4,0,4,1,4-1
4/9/21,2021,CIN,ARI,6,5,CIN,ARI,away,W,0.833333333,5,0,5,1,5-1
4/10/21,2021,CIN,ARI,3,8,ARI,CIN,away,L,0.857142857,6,0,6,1,6-1
4/11/21,2021,CIN,ARI,0,7,ARI,CIN,away,L,0.75,0,1,6,2,6-2
4/12/21,2021,CIN,SFN,3,0,CIN,SFN,away,W,0.666666667,0,2,6,3,6-3
4/13/21,2021,CIN,SFN,6,7,SFN,CIN,away,L,0.7,1,0,7,3,7-3
4/14/21,2021,CIN,SFN,0,3,SFN,CIN,away,L,0.636363636,0,1,7,4,7-4
4/16/21,2021,CIN,CLE,10,3,CIN,CLE,home,W,0.583333333,0,2,7,5,7-5
4/17/21,2021,CIN,CLE,3,2,CIN,CLE,home,W,0.615384615,1,0,8,5,8-5
4/18/21,2021,CIN,CLE,3,6,CLE,CIN,home,L,0.642857143,2,0,9,5,9-5
4/20/21,2021,CIN,ARI,4,5,ARI,CIN,home,L,0.6,0,1,9,6,9-6
4/21/21,2021,CIN,ARI,5,8,ARI,CIN,home,L,0.5625,0,2,9,7,9-7
4/22/21,2021,CIN,ARI,11,14,ARI,CIN,home,L,0.529411765,0,3,9,8,9-8
4/23/21,2021,CIN,SLN,4,5,SLN,CIN,away,L,0.5,0,4,9,9,9-9
4/24/21,2021,CIN,SLN,0,2,SLN,CIN,away,L,0.473684211,0,5,9,10,9-10
4/25/21,2021,CIN,SLN,2,5,SLN,CIN,away,L,0.45,0,6,9,11,9-11
4/26/21,2021,CIN,LAN,5,3,CIN,LAN,away,W,0.428571429,0,7,9,12,9-12
4/27/21,2021,CIN,LAN,6,5,CIN,LAN,away,W,0.454545455,1,0,10,12,10-12
4/28/21,2021,CIN,LAN,0,8,LAN,CIN,away,L,0.47826087,2,0,11,12,11-12
4/30/21,2021,CIN,CHN,8,6,CIN,CHN,home,W,0.458333333,0,1,11,13,11-13
5/1/21,2021,CIN,CHN,2,3,CHN,CIN,home,L,0.48,1,0,12,13,12-13
5/2/21,2021,CIN,CHN,13,12,CIN,CHN,home,W,0.461538462,0,1,12,14,12-14
5/4/21,2021,CIN,CHA,0,9,CHA,CIN,home,L,0.481481481,1,0,13,14,13-14
5/5/21,2021,CIN,CHA,1,0,CIN,CHA,home,W,0.464285714,0,1,13,15,13-15
5/7/21,2021,CIN,CLE,3,0,CIN,CLE,away,W,0.482758621,1,0,14,15,14-15
5/8/21,2021,CIN,CLE,2,9,CLE,CIN,away,L,0.5,2,0,15,15,15-15
5/10/21,2021,CIN,PIT,14,1,CIN,PIT,away,W,0.483870968,0,1,15,16,15-16
5/11/21,2021,CIN,PIT,2,7,PIT,CIN,away,L,0.5,1,0,16,16,16-16
5/12/21,2021,CIN,PIT,5,1,CIN,PIT,away,W,0.484848485,0,1,16,17,16-17
5/13/21,2021,CIN,COL,8,13,COL,CIN,away,L,0.5,1,0,17,17,17-17
5/14/21,2021,CIN,COL,6,9,COL,CIN,away,L,0.485714286,0,1,17,18,17-18
5/15/21,2021,CIN,COL,6,5,CIN,COL,away,W,0.472222222,0,2,17,19,17-19
5/16/21,2021,CIN,COL,7,6,CIN,COL,away,W,0.486486486,1,0,18,19,18-19
5/17/21,2021,CIN,SFN,3,6,SFN,CIN,home,L,0.5,2,0,19,19,19-19
5/18/21,2021,CIN,SFN,2,4,SFN,CIN,home,L,0.487179487,0,1,19,20,19-20
5/19/21,2021,CIN,SFN,0,4,SFN,CIN,home,L,0.475,0,2,19,21,19-21
5/20/21,2021,CIN,SFN,4,19,SFN,CIN,home,L,0.463414634,0,3,19,22,19-22
5/21/21,2021,CIN,MIL,9,4,CIN,MIL,home,W,0.452380952,0,4,19,23,19-23
5/22/21,2021,CIN,MIL,3,4,MIL,CIN,home,L,0.465116279,1,0,20,23,20-23
5/23/21,2021,CIN,MIL,4,9,MIL,CIN,home,L,0.454545455,0,1,20,24,20-24
5/25/21,2021,CIN,WAS,2,1,CIN,WAS,away,W,0.444444444,0,2,20,25,20-25
5/26/21,2021,CIN,WAS,3,5,WAS,CIN,away,L,0.456521739,1,0,21,25,21-25
5/27/21,2021,CIN,WAS,3,0,CIN,WAS,away,W,0.446808511,0,1,21,26,21-26
5/28/21,2021,CIN,CHN,0,1,CHN,CIN,away,L,0.458333333,1,0,22,26,22-26
5/29/21,2021,CIN,CHN,2,10,CHN,CIN,away,L,0.448979592,0,1,22,27,22-27
5/30/21,2021,CIN,CHN,5,1,CIN,CHN,away,W,0.44,0,2,22,28,22-28
5/31/21,2021,CIN,PHI,11,1,CIN,PHI,home,W,0.450980392,1,0,23,28,23-28
6/1/21,2021,CIN,PHI,3,17,PHI,CIN,home,L,0.461538462,2,0,24,28,24-28
6/3/21,2021,CIN,SLN,4,2,CIN,SLN,away,W,0.452830189,0,1,24,29,24-29
6/4/21,2021,CIN,SLN,6,4,CIN,SLN,away,W,0.462962963,1,0,25,29,25-29
6/5/21,2021,CIN,SLN,5,2,CIN,SLN,away,W,0.472727273,2,0,26,29,26-29
6/6/21,2021,CIN,SLN,8,7,CIN,SLN,away,W,0.482142857,3,0,27,29,27-29
6/8/21,2021,CIN,MIL,1,5,MIL,CIN,home,L,0.49122807,4,0,28,29,28-29
6/9/21,2021,CIN,MIL,7,3,CIN,MIL,home,W,0.482758621,0,1,28,30,28-30
6/10/21,2021,CIN,MIL,2,7,MIL,CIN,home,L,0.491525424,1,0,29,30,29-30
6/11/21,2021,CIN,COL,11,5,CIN,COL,home,W,0.483333333,0,1,29,31,29-31
6/12/21,2021,CIN,COL,10,3,CIN,COL,home,W,0.491803279,1,0,30,31,30-31
6/13/21,2021,CIN,COL,6,2,CIN,COL,home,W,0.5,2,0,31,31,31-31
6/14/21,2021,CIN,MIL,10,2,CIN,MIL,away,W,0.507936508,3,0,32,31,32-31
6/15/21,2021,CIN,MIL,2,1,CIN,MIL,away,W,0.515625,4,0,33,31,33-31
6/16/21,2021,CIN,MIL,2,1,CIN,MIL,away,W,0.523076923,5,0,34,31,34-31
6/17/21,2021,CIN,SDN,4,6,SDN,CIN,away,L,0.53030303,6,0,35,31,35-31
6/18/21,2021,CIN,SDN,2,8,SDN,CIN,away,L,0.52238806,0,1,35,32,35-32
6/19/21,2021,CIN,SDN,5,7,SDN,CIN,away,L,0.514705882,0,2,35,33,35-33
6/20/21,2021,CIN,SDN,2,3,SDN,CIN,away,L,0.507246377,0,3,35,34,35-34
6/21/21,2021,CIN,MIN,5,7,MIN,CIN,away,L,0.5,0,4,35,35,35-35
6/22/21,2021,CIN,MIN,10,7,CIN,MIN,away,W,0.492957746,0,5,35,36,35-36
6/24/21,2021,CIN,ATL,5,3,CIN,ATL,home,W,0.5,1,0,36,36,36-36
6/25/21,2021,CIN,ATL,2,3,ATL,CIN,home,L,0.506849315,2,0,37,36,37-36
6/26/21,2021,CIN,ATL,4,1,CIN,ATL,home,W,0.5,0,1,37,37,37-37
6/27/21,2021,CIN,ATL,0,4,ATL,CIN,home,L,0.506666667,1,0,38,37,38-37
6/28/21,2021,CIN,PHI,12,4,CIN,PHI,home,W,0.5,0,1,38,38,38-38
6/29/21,2021,CIN,SDN,4,5,SDN,CIN,home,L,0.506493506,1,0,39,38,39-38
6/30/21,2021,CIN,SDN,5,7,SDN,CIN,home,L,0.5,0,1,39,39,39-39
7/1/21,2021,CIN,SDN,5,4,CIN,SDN,home,W,0.493670886,0,2,39,40,39-40
7/2/21,2021,CIN,CHN,2,1,CIN,CHN,home,W,0.5,1,0,40,40,40-40
7/3/21,2021,CIN,CHN,3,2,CIN,CHN,home,W,0.50617284,2,0,41,40,41-40
7/4/21,2021,CIN,CHN,3,2,CIN,CHN,home,W,0.512195122,3,0,42,40,42-40
